pid,pname,pcategory,purchaseprice,saleprice,pstock,pdescription,pimage,profit,barcode,status,sold,withdraw,stockup,stockout,supplier,stkprice,wholeprice,last_update,last_wupdate,expiry_date,is_promo
49,DJI MINI 3/3 PRO YAW ARM COVER,DJI,25,35,4,"","",10,DCP-49,"","0","0","0","0",8,"0","0","","","","0"
50,DJI MINI 3/3 PRO ROLL ARM COVER,DJI,25,35,5,"","",10,DCP-50,"","0","0","0","0",8,"0","0","","","","0"
51,GIMBAL PITCH MOTOR COVER,DJI,25,35,15,"","",10,DCP-51,"","0","0","0","0",8,"0","0","","","","0"
52,DJI MINI 3/4 PRO 3-PIN GIMBAL SIDE RUBBER,DJI,15,40,39,"","",25,DCP-52,"",876,"0","0","0",8,"0","0","","","","0"
53,DJI MINI 3/3 PRO 4-PIN GIMBAL SIDE RUBBER,DJI,15,90,57,"","",75,DCP-53,"",13,"0","0","0",8,"0","0","","","","0"
54,DJI MINI 3/3 PRO PITCH MOTOR,DJI,120,380,2,WARRANTY 1 MONTH,"",260,DCP-54,"",24,"0","0","0",8,"0","0","","","","0"
55,DJI MINI 3 YAW MOTOR,DJI,120,380,2,WARRANTY 1 MONTH,"",260,DCP-55,"","0","0","0","0",8,"0","0","","","","0"
56,DJI MINI 3 PRO YAW MOTOR,DJI,120,380,"0",WARRANTY 1 MONTH,"",260,DCP-56,"","0","0","0","0",8,"0","0","","","","0"
57,DJI MINI 3/3 PRO GIMBAL AXIS BEARING,DJI,50,250,18,"","",200,DCP-57,"",2,"0","0","0",8,"0","0","","","","0"
58,DJI MINI 3/3 PRO CAMERA CASE WITH GLASS,DJI,80,140,"0","","",60,DCP-58,"","0","0","0","0",8,"0","0","","","","0"
59,DJI MINI 3 CAMERA HEAT SHINK,DJI,30,80,"0","","",50,DCP-59,"","0","0","0","0",8,"0","0","","","","0"
60,DJI MINI 3 PRO CAMERA HEAT SHINK,DJI,30,80,1,"","",50,DCP-60,"","0","0","0","0",8,"0","0","","","","0"
61,DJI MINI 3/3 PRO ESC BOARD ,DJI,130,280,3,"WARRANTY 1 MONTH
","",150,DCP-61,"",8,"0","0","0",8,"0","0","","","","0"
62,DJI MINI 3/3 PRO GPS BOARD,DJI,250,380,"0",WARRANTY 1 MONTH,"",130,DCP-62,"",6,"0","0","0",8,"0","0","","","","0"
63,DJI MINI 3 PRO FRONT AND REAR SENSOR MODULE,DJI,350,490,6,WARRANTY 1 MONTH,"",140,DCP-63,"","0","0","0","0",10,"0","0","","","","0"
64,DJI MINI 3 PRO DOWNWARD SENSOR MODULE,DJI,200,390,"0",WARRANTY 1 MONTH,"",190,DCP-64,"",2,"0","0","0",10,"0","0","","","","0"
65,DJI MINI 3 DOWNWARD SENSOR MODULE,DJI,200,390,1,WARRANTY 1 MONTH,"",190,DCP-65,"","0","0","0","0",10,"0","0","","","","0"
66,DJI MINI 3/3 PRO CAMERA FRONT FRAME,DJI,30,50,15,"","",20,DCP-66,"",14,"0","0","0",8,"0","0","","","","0"
67,DJI MINI 3/3 PRO CAMERA FRONT GLASS,DJI,20,50,"0","","",30,DCP-67,"",3,"0","0","0",8,"0","0","","","","0"
68,DJI RC CONTROLLER GPS MODULE,DJI,300,350,"0","","",50,DCP-68,"","0","0","0","0",10,"0","0","","","","0"
69,POSTAGE,DJI,5.59,10,34,"","",4.41,DCP-69,"",63,"0","0","0",9,"0","0","","","","0"
70,POSTAGE WITH INSURANCE,DJI,5.59,30,13,"","",24.41,DCP-70,"",84,"0","0","0",9,"0","0","","","","0"
71,DJI MAVIC AIR 2/2S MIDDLE SHELL,DJI,80,270,2,"","",190,DCP-71,"",25,"0","0","0",10,"0","0","","","","0"
72,DJI MINI 4 PRO FRONT RIGHT ARM,DJI,140,260,6,WARRANTY 1 MONTH,"",120,DCP-72,"",17,"0","0","0",10,"0","0","","","","0"
73,DJI MINI 4 PRO GIMBAL AXIS BEARING,DJI,50,180,9,"","",130,DCP-73,"",5,"0","0","0",8,"0","0","","","","0"
74,DJI MINI 2/2 SE PROPELLER PAIR,DJI,"0",50,35,"","",50,DCP-74,"",5,"0","0","0",10,"0","0","","","","0"
75,DJI MAVIC AIR 2S REAR RIGHT ARM,DJI,95,220,"0",WARRANTY 1 MONTH,"",125,DCP-75,"",6,"0","0","0",10,"0","0","","","","0"
76,DJI MAVIC PRO / PLATINUM PTZ CABLE,DJI,60,280,14,"","",220,DCP-76,"",10,"0","0","0",8,"0","0","","","","0"
77,DJI MAVIC AIR 2S CAMERA SENSOR,DJI,100,700,"0","","",600,DCP-77,"",2,"0","0","0",8,"0","0","","","","0"
78,DJI MAVIC MINI REAR RIGHT ARM,DJI,80,180,7,"","",100,DCP-78,"",1,"0","0","0",9,"0","0","","","","0"
79,"WATER DAMAGE CLEANING, CHECKING AND TEST",DJI,"0",150,11,"","",150,DCP-79,"",22,"0","0","0",9,"0","0","","","","0"
80,REPLACE INSTA360 X2 BOTH SIDE LENS,DJI,170,400,"0","","",230,DCP-80,"",8,"0","0","0",8,"0","0","","","","0"
81,INSTA360 X2 LENS GUARD ( OEM ),INSTA360,25,50,"0","","",25,DCP-81,"",1,"0","0","0",8,"0","0","","","","0"
82,REPAIR LENS BRACKET,INSTA360,"0",80,"0","","",80,DCP-82,"",1,"0","0","0",9,"0","0","","","","0"
83,DJI MINI 4K FRONT LEFT ARM,DJI,85,190,4,"","",105,DCP-83,"",4,"0","0","0",9,"0","0","","","","0"
84,REPAIR GIMBAL ARM BRACKET,DJI,"0",80,9,"","",80,DCP-84,"",1,"0","0","0",9,"0","0","","","","0"
85,REPLACE INSTA360 X3 ONE SIDE LENS ,DJI,61,300,7,"","",239,DCP-85,"",25,"0","0","0",8,"0","0","","","","0"
86,POSTAGE WITH INSURANCE TO EM,DJI,17.8,50,9,"","",32.2,DCP-86,"",1,"0","0","0",9,"0","0","","","","0"
87,POSTAGE TO EM,DJI,17.8,30,7,"","",12.2,DCP-87,"",2,"0","0","0",8,"0","0","","","","0"
88,REPLACE INSTA360 X3 BOTH SIDE LENS,INSTA360,122,530,"0","","",408,DCP-88,"",12,"0","0","0",8,"0","0","","","","0"
89,REPLACE INSTA360 X2 ONE SIDE LENS,INSTA360,85,250,4,"","",165,DCP-89,"",9,"0","0","0",8,"0","0","","","","0"
90,DJI RC-N1 CONTROLLER BATTERY,DJI,50,150,"0","","",100,DCP-90,"",3,"0","0","0",9,"0","0","","","","0"
91,DJI MAVIC AIR 2S FRONT LEFT ARM,DJI,95,220,5,"","",125,DCP-91,"",1,"0","0","0",9,"0","0","","","","0"
92,DJI MINI 4 PRO REAR RIGHT ARM,DJI,120,240,3,"","",120,DCP-92,"",9,"0","0","0",10,"0","0","","","","0"
93,DJI MAVIC PRO FIX ESC ERROR,DJI,"0",80,"0","","",80,DCP-93,"",1,"0","0","0",9,"0","0","","","","0"
94,DJI MAIVC 2 CONTROLLER MAINBOARD,DJI,50,180,"0","","",130,DCP-94,"",2,"0","0","0",9,"0","0","","","","0"
95,DJI MAVIC PRO GIMBAL RIBBON ,DJI,50,180,9,"","",130,DCP-95,"",40,"0","0","0",10,"0","0","","","","0"
96,REPLACE INSTA360 X4 ONE SIDE LENS,INSTA360,110,480,8,"","",370,DCP-96,"",12,"0","0","0",8,"0","0","","","","0"
97,DJI GIMBAL AND SOFTWARE CALIBRATION,DJI,80,180,"0","","",100,DCP-97,"",4,"0","0","0",9,"0","0","","","","0"
98,DJI MAVIC 2 SERIES FRONT RIGHT ARM ,DJI,200,300,"0","","",100,DCP-98,"",3,"0","0","0",9,"0","0","","","","0"
99,DJI MAVIC 2 SEIRES MIDDLE SHELL,DJI,100,250,2,"","",150,DCP-99,"",4,"0","0","0",9,"0","0","","","","0"
100,DJI AVATA 2 MIDDLE SHELL ,DJI,250,350,1,"","",100,DCP-100,"",10,"0","0","0",10,"0","0","","","","0"
101,DJI MAVIC 2 ZOOM GIMBAL ROLL ARM,DJI,80,220,"0","","",140,DCP-101,"",2,"0","0","0",9,"0","0","","","","0"
102,DJI MINI 4 PRO FRONT LEFT ARM ,DJI,140,260,2,"","",120,DCP-102,"",12,"0","0","0",10,"0","0","","","","0"
103,REPLACE INSTA360 X4 BOTH SIDE LENS,INSTA360,160,900,"0","","",740,DCP-103,"",3,"0","0","0",8,"0","0","","","","0"
104,"WORKMANSHIP, CHECK, TEST AND CALIBRATION",DJI,"0",100,50,"","",100,DCP-104,"",71,"0","0","0",9,"0","0","","","","0"
105,DJI MAVIC AIR 2 GIMBAL ARM ,DJI,300,680,1,"","",380,DCP-105,"",19,"0","0","0",8,"0","0","","","","0"
106,DJI MAVIC AIR 2 PTZ CABLE ,DJI,50,230,"0","","",180,DCP-106,"",11,"0","0","0",8,"0","0","","","","0"
107,DJI MAVIC AIR 2/2S REAR HINGE ,DJI,20,80,3,"","",60,DCP-107,"",9,"0","0","0",8,"0","0","","","","0"
108,REPLACE DJI MAVIC AIR 2 BATTERY CELLS ( 4 MONTHS WARANTY ),DJI,180,210,"0","","",30,DCP-108,"",42,"0","0","0",9,"0","0","","","","0"
109,DJI RC-N1 CONTROLLER JOY STICK,DJI,"0",50,"0","","",50,DCP-109,"",4,"0","0","0",9,"0","0","","","","0"
110,DJI MAVIC 2 PRO/ZOOM FRONT SENSOR,DJI,100,280,"0","","",180,DCP-110,"",1,"0","0","0",10,"0","0","","","","0"
111,DJI MAVIC 2 PRO/ZOOM FRONT SENSOR COVER,DJI,10,30,"0","","",20,DCP-111,"",4,"0","0","0",9,"0","0","","","","0"
112,DJI MAVIC 2 PRO/ZOOM REAR LEFT ARM,DJI,50,280,1,"","",230,DCP-112,"",2,"0","0","0",10,"0","0","","","","0"
113,REPLACE DJI MAVIC 2 PRO/ZOOM BATTERY CELLS ( 4 MONTHS WARRANTY ),DJI,220,300,"0","","",80,DCP-113,"",11,"0","0","0",9,"0","0","","","","0"
114,REPLACE DJI PHANTOM 4 PRO BATTERY CELLS ( 4 MONTHS WARRANTY ),DJI,300,350,"0","","",50,DCP-114,"",6,"0","0","0",9,"0","0","","","","0"
115,DJI MAVIC AIR 2S GIMBAL ARM ,DJI,450,710,"0","","",260,DCP-115,"",11,"0","0","0",8,"0","0","","","","0"
116,DJI MAVIC AIR 2S FRONT RIGHT ARM,DJI,105,230,2,"","",125,DCP-116,"",6,"0","0","0",10,"0","0","","","","0"
117,DJI MAVIC PRO GIMBAL ARM,DJI,180,380,3,"","",200,DCP-117,"",12,"0","0","0",8,"0","0","","","","0"
